cookie_name,top_level_etld,hold_id,unique_ok,similarity_ok,passed_checkin,source_file
_apollo_production_session,vecteezy.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_li_dcdm_c,vecteezy.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
sp,vecteezy.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_FA223DF7584FF1D50A495ECF%40AdobeOrg,veeam.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
mbox,veeam.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
x_time,veeam.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_7ED836675AB3A4860A495CAD%40AdobeOrg,verizon.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,verizon.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
SOE-XSRF-TOKEN-SALES,verizon.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_gd1747335028484,verizon.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
bioCustomerSessionId,verizon.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtm_token,verizon.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_ecid,verizon.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,verkada.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
tatari-cookie-test,verkada.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
tatari-session-cookie,verkada.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,very.co.uk,False,False,False,False,potential_tracking_cookies_000000000000.csv
akavpau_VPVERY,very.co.uk,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,verywellmind.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_JZ3Y3DDMPK,verywellmind.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
globalTI_SID,verywellmind.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,vgz.nl,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,vgz.nl,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_LW4Y8EZGXT,vgz.nl,False,False,False,False,potential_tracking_cookies_000000000000.csv
ai_user,vgz.nl,True,True,True,True,potential_tracking_cookies_000000000000.csv
dtPC,vgz.nl,False,True,False,True,potential_tracking_cookies_000000000000.csv
rxvt,vgz.nl,False,True,False,True,potential_tracking_cookies_000000000000.csv
session_test_ga_0NM09PQ7FL,vgz.nl,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtPC,viabcp.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
incap_ses_1689_3021169,viabcp.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
incap_ses_875_3021169,viabcp.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
nlbi_3021169,viabcp.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,viator.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
datadome,viator.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
x-viator-tapersistentcookie,viator.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
experiment-user-id,vibe.co,False,False,False,False,potential_tracking_cookies_000000000000.csv
x-utms,vibe.co,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,victoriassecret.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
UID,victoriassecret.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__attentive_id,victoriassecret.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_cfuvid,victoriassecret.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
auth_token,victoriassecret.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtPC,victoriassecret.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
rxvt,victoriassecret.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
s_ecid,victoriassecret.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
USER_DATA,vieon.vn,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_B1JH5X9Y0Y,vieon.vn,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_LSTZPTGZPK,vieon.vn,False,False,False,False,potential_tracking_cookies_000000000000.csv
JSESSIONID,vietjack.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_ga,vietjack.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_PRV9FHM67N,vietjack.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
VNNCLI,vietnamnet.vn,False,False,False,False,potential_tracking_cookies_000000000000.csv
__utma,vietnamnet.vn,False,True,False,True,potential_tracking_cookies_000000000000.csv
__utmc,vietnamnet.vn,False,False,False,False,potential_tracking_cookies_000000000000.csv
__utmz,vietnamnet.vn,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga,vietnamnet.vn,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_3ESSCD5TRX,vietnamnet.vn,True,True,True,True,potential_tracking_cookies_000000000000.csv
_ga_X5TYPJ11FN,vietnamnet.vn,False,False,False,False,potential_tracking_cookies_000000000000.csv
cto_bidid,vietnamnet.vn,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,vinted.fr,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_8H12QY46R8,vinted.fr,False,True,False,True,potential_tracking_cookies_000000000000.csv
_lm_id,vinted.fr,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,vinted.pl,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_762HZ9XYEN,vinted.pl,False,False,False,False,potential_tracking_cookies_000000000000.csv
datadome,vinted.pl,False,False,False,False,potential_tracking_cookies_000000000000.csv
v_sid,vinted.pl,False,False,False,False,potential_tracking_cookies_000000000000.csv
TSbc9124a2027,virginmedia.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtPC,virginmedia.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
rxvt,virginmedia.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
AMCV_1A3418245D5E4AB60A495C9C%40AdobeOrg,visitsaudi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_scid_r,visitsaudi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
fs_uid,visitsaudi.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
mbox,visitsaudi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
neo_session,visitsaudi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
nt_group_id,visitsaudi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
nt_trait,visitsaudi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__rtbh.uid,vistaprint.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_attn_,vistaprint.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,vistaprint.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_3TW2S49QDP,vistaprint.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_li_dcdm_c,vistaprint.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_pin_unauth,vistaprint.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_scid_r,vistaprint.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
ajs_anonymous_id,vistaprint.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
anon,vistaprint.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ca-log-key,vistaprint.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
testUserId,vistaprint.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid_C8P0U0N3FJSJ824KQU20,vistaprint.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
datadome,vitaminshoppe.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
TS01522b7d,vivacom.bg,False,False,False,False,potential_tracking_cookies_000000000000.csv
TS3c1b1adc027,vivacom.bg,False,True,False,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,vivaelbirdos.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_awl,vivaelbirdos.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
remixstid,vk.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
remixuacck,vk.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__eoi,vnexpress.net,True,True,True,True,potential_tracking_cookies_000000000000.csv
_ga,vnexpress.net,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_57577CKS2C,vnexpress.net,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_7V7K8QPGYM,vnexpress.net,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_8DHKH6QPCD,vnexpress.net,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_DQJ7NF9DN2,vnexpress.net,False,True,False,True,potential_tracking_cookies_000000000000.csv
cto_bundle,vnexpress.net,True,True,True,True,potential_tracking_cookies_000000000000.csv
fosp_aid,vnexpress.net,False,True,False,True,potential_tracking_cookies_000000000000.csv
fosp_uid,vnexpress.net,False,True,False,True,potential_tracking_cookies_000000000000.csv
fpt_uuid,vnexpress.net,True,True,True,True,potential_tracking_cookies_000000000000.csv
orig_aid,vnexpress.net,False,True,False,True,potential_tracking_cookies_000000000000.csv
vna_aid,vnexpress.net,False,False,False,False,potential_tracking_cookies_000000000000.csv
CN_xid,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
CN_xid_refresh,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_au_1d,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_hjSessionUser_1483380,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_parsely_visitor,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_scid_r,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_scor_uid,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_id.ea5d,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747365030600,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747365051905,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_svsid,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_svsidss,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ttp,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_uetvid,vogue.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
bounceClientVisit2824,vogue.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
fw_uid,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
sp,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
sp_client,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid_C1IQID9FKFK1PHD4UBH0,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid_CBCLUJBC77UFDP4P777G,vogue.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
OTGPPConsent,vox.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,vox.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_awl,vox.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_C3QZPB4GVE,vox.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_lc2_fpi_js,vox.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_parsely_visitor,vox.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
connectId,vox.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
permutive-id,vox.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
sailthru_content,vox.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid,vox.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
DUAID,vrbo.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_abck,vrbo.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
cesc,vrbo.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
hav,vrbo.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
linfo,vrbo.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtCookie,vtb.ru,False,True,False,True,potential_tracking_cookies_000000000000.csv
dtPC,vtb.ru,False,True,False,True,potential_tracking_cookies_000000000000.csv
rxvt,vtb.ru,False,True,False,True,potential_tracking_cookies_000000000000.csv
slb,vtb.ru,True,True,True,True,potential_tracking_cookies_000000000000.csv
33acrossIdTp,vulture.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
FPID,vulture.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OTGPPConsent,vulture.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,vulture.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
__eoi,vulture.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_awl,vulture.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_DNE38RK1HX,vulture.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_parsely_visitor,vulture.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
connectId,vulture.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
nyma,vulture.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
permutive-id,vulture.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
sailthru_visitor,vulture.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,vwo.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
__gads,w3schools.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,w3schools.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_9YNMTB56NB,w3schools.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_sharedID_last,w3schools.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_shopify_y,w3schools.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
snigelCookieTest,w3schools.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_1RJX3BB6N8,waho.pro,False,True,False,True,potential_tracking_cookies_000000000000.csv
TS2a5e0c5c027,wal-mart.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
akavpau_p2,wal-mart.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
AMCV_5E16123F5245B2970A490D45%40AdobeOrg,walgreens.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,walgreens.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_abck,walgreens.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
akavpau_walgreens,walgreens.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
dtPC,walgreens.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
FCOEC,walkerplus.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
__eoi,walkerplus.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,walkerplus.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_QHKJ0ECTJP,walkerplus.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
AMP_TEST,wallapop.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,wallapop.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__Host-next-auth.csrf-token,wallapop.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
WPS_LGURI,wallpapers.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
_ga,wallpapers.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_E9GTRBW4PT,wallpapers.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_XNV3LTC37N,wallpapers.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_li_dcdm_c,wallpapers.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_pin_unauth,wallpapers.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
cto_bidid,wallpapers.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
cto_bundle,wallpapers.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
TS0180da25,walmart.ca,False,False,False,False,potential_tracking_cookies_000000000000.csv
TS01ea8d4c,walmart.ca,False,False,False,False,potential_tracking_cookies_000000000000.csv
TSe62c5f0d027,walmart.ca,False,False,False,False,potential_tracking_cookies_000000000000.csv
btc,walmart.ca,False,False,False,False,potential_tracking_cookies_000000000000.csv
walmart.nearestLatLng,walmart.ca,False,True,False,True,potential_tracking_cookies_000000000000.csv
AMCV_B5281C8B53309CEF0A490D4D%40AdobeOrg,walmart.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
TS01a90220,walmart.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
TS8cb5a80e027,walmart.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
TSa0b2f905027,walmart.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
vtc,walmart.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
ACID,walmart.com.mx,False,False,False,False,potential_tracking_cookies_000000000000.csv
TS012b8e7c,walmart.com.mx,False,False,False,False,potential_tracking_cookies_000000000000.csv
TS9003c8fa027,walmart.com.mx,False,False,False,False,potential_tracking_cookies_000000000000.csv
_abck,walmart.com.mx,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,wargaming.net,False,False,True,True,potential_tracking_cookies_000000000000.csv
___nrbi,washingtontimes.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__gpi,washingtontimes.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
cf_clearance,washingtontimes.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_chartbeat2,wearethemighty.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_ga_P3EHYHLT8Z,wearethemighty.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ab.storage.sessionId.93cb108c-fa32-4edb-b34c-53500de65387,weather.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ci,weather.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
cto_bidid,weather.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
fromStr,weather.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_awl,weatherbug.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
bounceClientVisit6253,weatherbug.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
AMCV_5C0A123F5245AEEA0A490D45%40AdobeOrg,webex.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,webex.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
amp_43702d,webex.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_ppv,webex.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
utag_main,webex.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_mkto_trk,webflow.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
tatari-cookie-test,webflow.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
tatari-session-cookie,webflow.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
wf_exp_uniqueId,webflow.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
wf_logout,webflow.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
wfsession,webflow.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,webinarjam.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_YG6PXDN29N,webinarjam.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
BIGipServerredirects.ma1.webmd.com-443,webmd.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,webmd.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
AMCV_3ADD33055666F1A47F000101%40AdobeOrg,webmotors.com.br,False,False,True,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,webroot.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
SSID,webroot.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_3WE3RXFQWS,websupport.sk,False,False,False,False,potential_tracking_cookies_000000000000.csv
usprivacy,websupport.sk,False,False,False,False,potential_tracking_cookies_000000000000.csv
_gd1747720982706,wegmans.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
com.adobe.alloy.getTld,wegmans.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
fw_uid,wegmans.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
__eoi,weny.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
__utma,weny.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__utmz,weny.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_frankly,weny.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
csparkW_ga_39CWM68PTE,weny.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
A4kgk7nd_dc1,westernunion.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_AACD3BC75245B4940A490D4D%40AdobeOrg,westernunion.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,westernunion.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
akavpau_en,westernunion.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
kndctr_AACD3BC75245B4940A490D4D_AdobeOrg_identity,westernunion.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
last_campaign_id,westernunion.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
rxvt,westernunion.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_NewRepeateVar,westernunion.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_NewRepeatprop,westernunion.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_pltp,westernunion.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid,westernunion.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid_C883CEUCNF3NPAICFAQG,westernunion.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMP_874b771639,wetransfer.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
_cc_id,wetransfer.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_0M019DTWVR,wetransfer.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_wt_snowplowid.0497,wetransfer.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_64D46F3055E485647F000101%40AdobeOrg,whirlpool.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,whirlpool.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtPC,whirlpool.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
rxvt,whirlpool.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_24WSJEMDEL,whitespark.ca,True,True,True,True,potential_tracking_cookies_000000000000.csv
AMP_4483d4bb0e,whoop.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,whoop.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__eoi,wikitree.co.kr,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_BE31B35DLY,wikitree.co.kr,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_N55YZR0WD1,wikitree.co.kr,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_Z4419HKMTJ,wikitree.co.kr,False,True,False,True,potential_tracking_cookies_000000000000.csv
CN_xid,wired.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
CN_xid_refresh,wired.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,wired.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_au_1d,wired.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_FVWZ0RM4DH,wired.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_hjSessionUser_1537182,wired.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_scid_r,wired.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_sp_id.6dd2,wired.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ttp,wired.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
bounceClientVisit2825,wired.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
fw_uid,wired.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
permutive-id,wired.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
sailthru_visitor,wired.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
sp_client,wired.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid,wired.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid_C1IQID9FKFK1PHD4UBH0,wired.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
XSRF-TOKEN,wix.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
server-session-bind,wix.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
WR_SID,wolfram.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_5S9LPECR80,wolfram.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,womenshealthmag.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_HFID,womenshealthmag.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_8675309,womenshealthmag.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_gd1747415073878,womenshealthmag.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_gd1747629322393,womenshealthmag.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
hdm_cmp,womenshealthmag.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
optimizely-user-attributes,womenshealthmag.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_hjSessionUser_1065729,wondershare.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
srcSite,wondershare.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
uts_id,wondershare.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_biz_flagsA,workday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_biz_pendingA,workday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_cfuvid,workday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_1E7B833554B8360D0A4C98A5%40AdobeOrg,worldbank.org,False,False,False,False,potential_tracking_cookies_000000000000.csv
mbox,worldbank.org,False,False,False,False,potential_tracking_cookies_000000000000.csv
FCNEC,worldometers.info,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,worldometers.info,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_ZDP3BFSX60,worldometers.info,False,True,False,True,potential_tracking_cookies_000000000000.csv
gamera_user_id,worldometers.info,False,False,False,False,potential_tracking_cookies_000000000000.csv
assembly_uid,worldstarhiphop.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
last_visit,worldstarhiphop.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,worldtimeserver.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_JWR9X0L51V,worldtimeserver.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_pubCommonId,worldtimeserver.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_pubCommonId_cst,worldtimeserver.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
am_tokens,worldtimeserver.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__gads,wowhead.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,wowhead.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_1G60NXCNZF,wowhead.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_parsely_visitor,wowhead.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
